,index,part_id,cont_id,cnt_age_exact,hh_id,part_age,part_gender
21342,21342,1376,1376_1_1_6,65.0,FR15,62,F
21343,21343,1376,1376_1_1_7,78.0,FR15,62,F
21344,21344,1376,1376_1_1_8,80.0,FR15,62,F
21345,21345,1376,1376_1_1_9,81.0,FR15,62,F
21346,21346,1376,1376_1_1_10,65.0,FR15,62,F
21347,21347,1376,1376_1_1_11,38.0,FR15,62,F
21348,21348,1376,1376_1_1_12,33.0,FR15,62,F
21349,21349,1376,1376_1_1_13,67.0,FR15,62,F
21350,21350,1376,1376_1_2_1,1.0,FR15,62,F
21351,21351,1376,1376_1_2_2,65.0,FR15,62,F
21352,21352,1376,1376_1_2_3,66.0,FR15,62,F
21353,21353,1376,1376_1_2_4,55.0,FR15,62,F
21354,21354,1376,1376_1_2_5,68.0,FR15,62,F
21355,21355,1376,1376_1_2_6,67.0,FR15,62,F
21356,21356,1376,1376_1_2_7,75.0,FR15,62,F
21357,21357,1376,1376_1_2_8,87.0,FR15,62,F
21358,21358,1376,1376_1_2_9,35.0,FR15,62,F
21359,21359,1376,1376_2_1_1,65.0,FR15,62,F
21360,21360,1376,1376_2_1_2,64.0,FR15,62,F
21361,21361,1376,1376_2_1_3,80.0,FR15,62,F
21362,21362,1376,1376_2_1_4,69.0,FR15,62,F
21363,21363,1376,1376_2_1_5,4.0,FR15,62,F
21364,21364,1376,1376_2_1_6,5.0,FR15,62,F
21365,21365,1376,1376_2_1_7,30.0,FR15,62,F
21366,21366,1376,1376_2_1_8,35.0,FR15,62,F
21367,21367,1376,1376_2_2_1,65.0,FR15,62,F
21368,21368,1376,1376_2_2_2,64.0,FR15,62,F
21369,21369,1376,1376_2_2_3,80.0,FR15,62,F
21370,21370,1376,1376_2_2_4,55.0,FR15,62,F
21371,21371,1376,1376_2_2_5,63.0,FR15,62,F
21405,21405,1831,1831_1_1_4,5.0,FR15,2,M
21406,21406,1831,1831_1_1_5,2.0,FR15,2,M
21409,21409,1831,1831_1_1_8,33.0,FR15,2,M
21415,21415,1831,1831_1_2_6,33.0,FR15,2,M
21416,21416,1831,1831_1_2_7,2.0,FR15,2,M
21417,21417,1831,1831_1_2_8,5.0,FR15,2,M
21418,21418,1390,1390_1_1_1,14.0,FR15,10,M
21419,21419,1390,1390_1_1_2,44.0,FR15,10,M
21420,21420,1390,1390_1_1_3,44.0,FR15,10,M
21426,21426,1390,1390_1_2_1,14.0,FR15,10,M
21427,21427,1390,1390_1_2_2,44.0,FR15,10,M
21428,21428,1390,1390_1_2_3,44.0,FR15,10,M
21429,21429,1390,1390_1_2_4,18.0,FR15,10,M
21433,21433,255,255_1_1_1,30.0,FR15,8,M
21434,21434,255,255_1_1_2,36.0,FR15,8,M
21435,21435,255,255_1_2_1,30.0,FR15,8,M
21436,21436,255,255_1_2_2,36.0,FR15,8,M
21437,21437,1278,1278_1_1_1,64.0,FR15,65,M
21440,21440,1278,1278_1_1_4,68.0,FR15,65,M
21441,21441,1278,1278_1_1_5,67.0,FR15,65,M
21442,21442,1278,1278_1_2_1,64.0,FR15,65,M
21443,21443,1278,1278_2_1_1,64.0,FR15,65,M
21444,21444,1278,1278_2_1_2,65.0,FR15,65,M
21445,21445,1278,1278_2_1_3,65.0,FR15,65,M
21453,21453,1278,1278_2_2_1,64.0,FR15,65,M
21463,21463,2296,2296_1_1_1,32.0,FR15,4,M
21464,21464,2296,2296_1_1_2,7.0,FR15,4,M
21465,21465,2296,2296_1_1_3,22.0,FR15,4,M
21466,21466,2296,2296_1_1_4,55.0,FR15,4,M
21468,21468,2296,2296_1_2_1,33.0,FR15,4,M
21469,21469,2296,2296_1_2_2,32.0,FR15,4,M
21470,21470,2296,2296_1_2_3,49.0,FR15,4,M
21471,21471,2296,2296_1_2_4,31.0,FR15,4,M
21472,21472,2296,2296_1_2_5,3.0,FR15,4,M
21473,21473,4051,4051_1_1_1,9.0,FR15,5,M
21474,21474,4051,4051_1_1_2,40.0,FR15,5,M
21475,21475,4051,4051_1_1_3,36.0,FR15,5,M
21477,21477,4051,4051_1_2_1,40.0,FR15,5,M
21478,21478,4051,4051_1_2_2,9.0,FR15,5,M
21479,21479,4051,4051_1_2_3,36.0,FR15,5,M
21480,21480,4051,4051_1_2_4,11.0,FR15,5,M
21481,21481,4051,4051_1_2_5,41.0,FR15,5,M
21482,21482,4051,4051_1_2_6,56.0,FR15,5,M
21484,21484,4051,4051_2_1_2,9.0,FR15,5,M
21485,21485,4051,4051_2_1_3,13.0,FR15,5,M
21486,21486,4051,4051_2_1_4,36.0,FR15,5,M
21488,21488,4051,4051_2_1_6,37.0,FR15,5,M
21489,21489,4051,4051_2_1_7,66.0,FR15,5,M
21493,21493,4051,4051_2_2_4,66.0,FR15,5,M
21494,21494,4051,4051_2_2_5,18.0,FR15,5,M
21495,21495,4051,4051_2_2_6,37.0,FR15,5,M
21496,21496,3989,3989_1_1_1,37.0,FR15,8,M
21497,21497,3989,3989_1_1_2,37.0,FR15,8,M
21498,21498,3989,3989_1_1_3,10.0,FR15,8,M
21499,21499,3989,3989_1_1_4,40.0,FR15,8,M
21500,21500,3989,3989_1_2_1,37.0,FR15,8,M
21501,21501,3989,3989_1_2_2,37.0,FR15,8,M
21502,21502,3989,3989_1_2_3,37.0,FR15,8,M
21503,21503,3989,3989_1_2_4,10.0,FR15,8,M
21504,21504,3989,3989_1_2_5,40.0,FR15,8,M
21505,21505,2263,2263_1_1_1,56.0,FR15,31,M
21506,21506,2263,2263_1_1_2,21.0,FR15,31,M
21509,21509,2263,2263_1_2_1,56.0,FR15,31,M
21510,21510,2263,2263_1_2_2,21.0,FR15,31,M
21517,21517,94,94_1_1_1,12.0,FR15,60,F
21518,21518,94,94_1_1_2,60.0,FR15,60,F
21519,21519,94,94_1_1_3,63.0,FR15,60,F
21520,21520,94,94_1_1_4,28.0,FR15,60,F
21521,21521,94,94_1_1_5,40.0,FR15,60,F
21522,21522,94,94_1_1_6,37.0,FR15,60,F
21523,21523,94,94_1_2_1,12.0,FR15,60,F
21525,21525,94,94_1_2_3,63.0,FR15,60,F
21526,21526,94,94_1_2_4,31.0,FR15,60,F
21527,21527,94,94_1_2_5,37.0,FR15,60,F
21531,21531,94,94_2_1_3,40.0,FR15,60,F
21532,21532,94,94_2_1_4,60.0,FR15,60,F
21533,21533,94,94_2_1_5,65.0,FR15,60,F
21534,21534,94,94_2_2_1,34.0,FR15,60,F
21535,21535,94,94_2_2_2,36.0,FR15,60,F
21536,21536,94,94_2_2_3,15.0,FR15,60,F
21537,21537,94,94_2_2_4,60.0,FR15,60,F
21538,21538,94,94_2_2_5,65.0,FR15,60,F
21539,21539,94,94_2_2_6,12.0,FR15,60,F
21540,21540,2063,2063_1_1_1,42.0,FR15,43,M
21541,21541,2063,2063_1_2_1,42.0,FR15,43,M
21542,21542,2063,2063_2_1_1,42.0,FR15,43,M
21547,21547,2063,2063_2_2_1,42.0,FR15,43,M
21559,21559,511,511_1_1_1,51.0,FR15,56,M
21562,21562,511,511_1_1_4,53.0,FR15,56,M
21563,21563,511,511_1_1_5,40.0,FR15,56,M
21564,21564,511,511_1_1_6,56.0,FR15,56,M
21565,21565,511,511_1_1_7,52.0,FR15,56,M
21568,21568,511,511_1_1_10,19.0,FR15,56,M
21569,21569,511,511_1_2_1,51.0,FR15,56,M
21570,21570,511,511_1_2_2,19.0,FR15,56,M
21571,21571,511,511_1_2_3,18.0,FR15,56,M
21572,21572,511,511_1_2_4,56.0,FR15,56,M
21574,21574,511,511_1_2_6,52.0,FR15,56,M
21575,21575,1764,1764_1_1_1,47.0,FR15,20,F
21576,21576,1764,1764_1_1_2,20.0,FR15,20,F
21577,21577,1764,1764_1_1_3,48.0,FR15,20,F
21578,21578,1764,1764_1_1_4,17.0,FR15,20,F
21584,21584,1764,1764_1_2_6,40.0,FR15,20,F
21585,21585,1764,1764_1_2_7,20.0,FR15,20,F
21586,21586,1764,1764_1_2_8,47.0,FR15,20,F
21587,21587,1764,1764_1_2_9,17.0,FR15,20,F
21588,21588,1764,1764_1_2_10,48.0,FR15,20,F
21710,21710,667,667_1_1_1,15.0,FR15,43,M
21711,21711,667,667_1_1_2,35.0,FR15,43,M
21712,21712,667,667_1_1_3,9.0,FR15,43,M
21713,21713,667,667_1_1_4,15.0,FR15,43,M
21714,21714,667,667_1_1_5,42.0,FR15,43,M
21715,21715,667,667_1_2_1,9.0,FR15,43,M
21716,21716,667,667_1_2_2,35.0,FR15,43,M
21717,21717,667,667_1_2_3,32.0,FR15,43,M
21718,21718,667,667_1_2_4,42.0,FR15,43,M
21719,21719,667,667_1_2_5,15.0,FR15,43,M
21720,21720,667,667_1_2_6,67.0,FR15,43,M
21721,21721,667,667_1_2_7,38.0,FR15,43,M
21722,21722,667,667_1_2_8,1.0,FR15,43,M
21723,21723,667,667_1_2_9,35.0,FR15,43,M
21724,21724,667,667_2_1_1,43.0,FR15,43,M
21725,21725,667,667_2_1_2,16.0,FR15,43,M
21726,21726,667,667_2_1_3,15.0,FR15,43,M
21727,21727,667,667_2_1_4,9.0,FR15,43,M
21728,21728,667,667_2_1_5,60.0,FR15,43,M
21729,21729,667,667_2_1_6,67.0,FR15,43,M
21730,21730,667,667_2_1_7,12.0,FR15,43,M
21731,21731,667,667_2_1_8,71.0,FR15,43,M
21733,21733,667,667_2_1_10,17.0,FR15,43,M
21734,21734,667,667_2_1_11,43.0,FR15,43,M
21735,21735,667,667_2_2_1,71.0,FR15,43,M
21736,21736,667,667_2_2_2,9.0,FR15,43,M
21737,21737,667,667_2_2_3,40.0,FR15,43,M
21738,21738,667,667_2_2_4,42.0,FR15,43,M
21739,21739,667,667_2_2_5,43.0,FR15,43,M
21740,21740,667,667_2_2_6,43.0,FR15,43,M
21741,21741,667,667_2_2_7,69.0,FR15,43,M
21742,21742,667,667_2_2_8,15.0,FR15,43,M
21743,21743,667,667_2_2_9,17.0,FR15,43,M
21744,21744,12459,12459_2_1_1,48.0,FR15,11,F
21745,21745,12459,12459_2_1_2,70.0,FR15,11,F
21746,21746,12459,12459_2_1_3,72.0,FR15,11,F
21747,21747,12459,12459_2_1_4,90.0,FR15,11,F
21748,21748,12459,12459_2_1_5,11.0,FR15,11,F
21749,21749,12459,12459_2_1_6,11.0,FR15,11,F
21750,21750,12459,12459_2_1_7,13.0,FR15,11,F
21751,21751,12459,12459_2_2_1,48.0,FR15,11,F
21752,21752,12459,12459_2_2_2,35.0,FR15,11,F
21753,21753,12459,12459_2_2_3,72.0,FR15,11,F
21754,21754,12459,12459_2_2_4,90.0,FR15,11,F
21755,21755,12459,12459_2_2_5,11.0,FR15,11,F
21756,21756,12459,12459_2_2_6,11.0,FR15,11,F
21757,21757,12459,12459_2_2_7,12.0,FR15,11,F
21758,21758,11653,11653_2_1_1,38.0,FR15,2,M
21759,21759,11653,11653_2_1_2,37.0,FR15,2,M
21760,21760,11653,11653_2_1_3,6.0,FR15,2,M
21761,21761,11653,11653_2_1_4,2.0,FR15,2,M
21765,21765,11653,11653_2_1_8,5.0,FR15,2,M
21766,21766,11653,11653_2_2_1,38.0,FR15,2,M
21767,21767,11653,11653_2_2_2,37.0,FR15,2,M
21768,21768,11653,11653_2_2_3,6.0,FR15,2,M
21769,21769,11653,11653_2_2_4,2.0,FR15,2,M
21770,21770,12218,12218_2_1_1,2.0,FR15,13,F
21771,21771,12218,12218_2_1_2,2.0,FR15,13,F
21772,21772,12218,12218_2_1_3,5.0,FR15,13,F
21773,21773,12218,12218_2_1_4,17.0,FR15,13,F
21774,21774,12218,12218_2_1_5,44.0,FR15,13,F
21775,21775,12218,12218_2_1_6,48.0,FR15,13,F
21778,21778,12218,12218_2_2_1,12.0,FR15,13,F
21779,21779,12218,12218_2_2_2,16.0,FR15,13,F
21783,21783,12218,12218_2_2_6,15.0,FR15,13,F
21784,21784,12218,12218_2_2_7,17.0,FR15,13,F
21785,21785,12218,12218_2_2_8,44.0,FR15,13,F
21786,21786,12218,12218_2_2_9,48.0,FR15,13,F
21788,21788,6707,6707_2_1_1,43.0,FR15,47,M
21789,21789,6707,6707_2_1_2,41.0,FR15,47,M
21791,21791,6707,6707_2_2_1,43.0,FR15,47,M
21792,21792,6707,6707_2_2_2,33.0,FR15,47,M
21794,21794,537,537_1_1_1,50.0,FR15,50,F
21795,21795,537,537_1_1_2,55.0,FR15,50,F
21796,21796,537,537_1_1_3,40.0,FR15,50,F
21797,21797,537,537_1_1_4,45.0,FR15,50,F
21800,21800,537,537_1_1_7,57.0,FR15,50,F
21801,21801,537,537_1_2_1,57.0,FR15,50,F
21805,21805,537,537_2_1_1,57.0,FR15,50,F
21807,21807,537,537_2_1_3,4.0,FR15,50,F
21808,21808,537,537_2_2_1,57.0,FR15,50,F
21823,21823,944,944_2_1_1,52.0,FR15,58,M
21825,21825,944,944_2_1_3,30.0,FR15,58,M
21826,21826,944,944_2_1_4,26.0,FR15,58,M
21832,21832,944,944_2_1_10,30.0,FR15,58,M
21833,21833,944,944_2_1_11,30.0,FR15,58,M
21834,21834,944,944_2_1_12,26.0,FR15,58,M
21836,21836,944,944_2_2_1,52.0,FR15,58,M
21837,21837,944,944_2_2_2,26.0,FR15,58,M
21838,21838,944,944_2_2_3,26.0,FR15,58,M
21839,21839,944,944_2_2_4,2.0,FR15,58,M
21840,21840,944,944_2_2_5,26.0,FR15,58,M
21841,21841,944,944_2_2_6,26.0,FR15,58,M
21842,21842,907,907_1_1_1,21.0,FR15,55,F
21843,21843,907,907_1_1_2,53.0,FR15,55,F
21874,21874,907,907_2_1_1,53.0,FR15,55,F
21875,21875,907,907_2_1_2,21.0,FR15,55,F
21878,21878,907,907_2_1_5,45.0,FR15,55,F
21879,21879,907,907_2_1_6,82.0,FR15,55,F
21880,21880,907,907_2_1_7,81.0,FR15,55,F
21889,21889,907,907_2_1_16,55.0,FR15,55,F
21892,21892,907,907_2_2_1,53.0,FR15,55,F
21893,21893,907,907_2_2_2,21.0,FR15,55,F
21895,21895,907,907_2_2_4,46.0,FR15,55,F
21897,21897,907,907_2_2_6,6.0,FR15,55,F
21898,21898,907,907_2_2_7,10.0,FR15,55,F
21901,21901,1812,1812_1_1_3,49.0,FR15,22,F
21902,21902,1812,1812_1_1_4,56.0,FR15,22,F
21903,21903,1812,1812_1_1_5,51.0,FR15,22,F
21905,21905,1812,1812_1_1_7,51.0,FR15,22,F
21908,21908,1812,1812_1_1_10,28.0,FR15,22,F
21910,21910,1812,1812_1_1_12,33.0,FR15,22,F
21911,21911,1812,1812_1_1_13,24.0,FR15,22,F
21912,21912,1812,1812_1_1_14,34.0,FR15,22,F
21918,21918,1812,1812_1_1_20,20.0,FR15,22,F
21919,21919,1812,1812_1_1_21,51.0,FR15,22,F
21920,21920,1812,1812_1_1_22,50.0,FR15,22,F
21921,21921,1812,1812_1_1_23,36.0,FR15,22,F
21922,21922,1812,1812_1_2_1,28.0,FR15,22,F
21923,21923,1812,1812_1_2_2,35.0,FR15,22,F
21924,21924,1812,1812_1_2_3,52.0,FR15,22,F
21925,21925,1812,1812_1_2_4,49.0,FR15,22,F
21927,21927,1812,1812_1_2_6,58.0,FR15,22,F
21928,21928,1812,1812_1_2_7,35.0,FR15,22,F
21929,21929,1812,1812_1_2_8,60.0,FR15,22,F
21930,21930,1812,1812_1_2_9,34.0,FR15,22,F
21931,21931,1812,1812_1_2_10,32.0,FR15,22,F
21932,21932,1812,1812_1_2_11,45.0,FR15,22,F
21934,21934,1812,1812_1_2_13,24.0,FR15,22,F
21935,21935,1812,1812_1_2_14,38.0,FR15,22,F
21936,21936,150,150_1_1_1,61.0,FR15,59,F
21939,21939,150,150_1_1_4,68.0,FR15,59,F
21940,21940,150,150_1_1_5,64.0,FR15,59,F
21942,21942,150,150_1_1_7,38.0,FR15,59,F
21943,21943,150,150_1_1_8,10.0,FR15,59,F
21944,21944,150,150_1_1_9,6.0,FR15,59,F
21945,21945,150,150_1_2_1,61.0,FR15,59,F
21946,21946,150,150_1_2_2,59.0,FR15,59,F
21950,21950,999,999_1_1_2,65.0,FR15,72,M
21954,21954,999,999_1_2_4,45.0,FR15,72,M
21957,21957,695,695_1_1_1,31.0,FR15,1,F
21958,21958,695,695_1_1_2,40.0,FR15,1,F
21960,21960,695,695_1_1_4,50.0,FR15,1,F
21962,21962,695,695_1_1_6,6.0,FR15,1,F
21963,21963,695,695_1_1_7,32.0,FR15,1,F
21964,21964,695,695_1_2_1,31.0,FR15,1,F
21965,21965,695,695_1_2_2,50.0,FR15,1,F
21966,21966,695,695_1_2_3,26.0,FR15,1,F
21967,21967,695,695_1_2_4,47.0,FR15,1,F
21968,21968,695,695_1_2_5,32.0,FR15,1,F
21969,21969,695,695_1_2_6,21.0,FR15,1,F
21970,21970,695,695_1_2_7,25.0,FR15,1,F
21972,21972,105,105_1_1_2,39.0,FR15,46,M
21975,21975,105,105_1_2_1,39.0,FR15,46,M
21976,21976,105,105_1_2_2,35.0,FR15,46,M
21978,21978,105,105_1_2_4,39.0,FR15,46,M
21979,21979,1182,1182_1_1_1,31.0,FR15,0,M
21980,21980,1182,1182_1_1_2,35.0,FR15,0,M
21981,21981,1182,1182_1_1_3,3.0,FR15,0,M
21982,21982,1182,1182_1_1_4,50.0,FR15,0,M
21983,21983,1182,1182_1_1_5,65.0,FR15,0,M
21984,21984,1182,1182_1_1_6,29.0,FR15,0,M
21985,21985,1182,1182_1_2_1,31.0,FR15,0,M
21986,21986,1182,1182_1_2_2,35.0,FR15,0,M
21987,21987,1182,1182_1_2_3,3.0,FR15,0,M
21988,21988,1182,1182_1_2_4,50.0,FR15,0,M
21989,21989,1182,1182_1_2_5,65.0,FR15,0,M
21990,21990,1182,1182_1_2_6,3.0,FR15,0,M
21991,21991,1182,1182_1_2_7,6.0,FR15,0,M
21992,21992,1182,1182_1_2_8,32.0,FR15,0,M
21993,21993,2197,2197_1_1_1,57.0,FR15,10,M
21994,21994,2197,2197_1_1_2,20.0,FR15,10,M
21995,21995,2197,2197_1_1_3,45.0,FR15,10,M
21996,21996,2197,2197_1_2_1,57.0,FR15,10,M
21997,21997,2197,2197_1_2_2,20.0,FR15,10,M
21998,21998,2197,2197_1_2_3,45.0,FR15,10,M
22002,22002,13818,13818_2_1_1,43.0,FR15,10,F
22003,22003,13818,13818_2_1_2,42.0,FR15,10,F
22004,22004,13818,13818_2_1_3,13.0,FR15,10,F
22005,22005,13818,13818_2_2_1,43.0,FR15,10,F
22006,22006,13818,13818_2_2_2,42.0,FR15,10,F
22007,22007,13818,13818_2_2_3,13.0,FR15,10,F
22010,22010,19203,19203_2_1_1,40.0,FR15,5,M
22011,22011,19203,19203_2_1_2,7.0,FR15,5,M
22012,22012,19203,19203_2_1_3,41.0,FR15,5,M
22014,22014,19203,19203_2_1_5,6.0,FR15,5,M
22015,22015,19203,19203_2_1_6,6.0,FR15,5,M
22019,22019,19203,19203_2_2_1,41.0,FR15,5,M
22020,22020,19203,19203_2_2_2,7.0,FR15,5,M
22021,22021,19203,19203_2_2_3,40.0,FR15,5,M
22022,22022,16965,16965_2_1_1,27.0,FR15,2,M
22023,22023,16965,16965_2_1_2,6.0,FR15,2,M
22024,22024,16965,16965_2_1_3,26.0,FR15,2,M
22025,22025,16965,16965_2_1_4,54.0,FR15,2,M
22026,22026,16965,16965_2_1_5,56.0,FR15,2,M
22027,22027,16965,16965_2_2_1,27.0,FR15,2,M
22028,22028,16965,16965_2_2_2,6.0,FR15,2,M
22029,22029,16965,16965_2_2_3,26.0,FR15,2,M
22031,22031,16965,16965_2_2_5,54.0,FR15,2,M
22032,22032,16965,16965_2_2_6,2.0,FR15,2,M
22033,22033,16965,16965_2_2_7,2.0,FR15,2,M
22034,22034,16965,16965_2_2_8,1.0,FR15,2,M
22035,22035,16965,16965_2_2_9,54.0,FR15,2,M
22036,22036,8977,8977_2_1_1,14.0,FR15,12,F
22037,22037,8977,8977_2_1_2,39.0,FR15,12,F
22038,22038,8977,8977_2_1_3,63.0,FR15,12,F
22039,22039,8977,8977_2_1_4,64.0,FR15,12,F
22040,22040,8977,8977_2_1_5,37.0,FR15,12,F
22041,22041,8977,8977_2_1_6,3.0,FR15,12,F
22051,22051,8977,8977_2_2_1,12.0,FR15,12,F
22052,22052,8977,8977_2_2_2,12.0,FR15,12,F
22053,22053,8977,8977_2_2_3,14.0,FR15,12,F
22054,22054,8977,8977_2_2_4,39.0,FR15,12,F
22056,22056,8977,8977_2_2_6,39.0,FR15,12,F
22057,22057,8977,8977_2_2_7,63.0,FR15,12,F
22058,22058,8977,8977_2_2_8,64.0,FR15,12,F
22061,22061,8977,8977_2_2_11,74.0,FR15,12,F
22063,22063,6609,6609_2_1_1,39.0,FR15,8,M
22064,22064,6609,6609_2_1_2,38.0,FR15,8,M
22065,22065,6609,6609_2_1_3,11.0,FR15,8,M
22066,22066,6609,6609_2_1_4,18.0,FR15,8,M
22067,22067,6609,6609_2_1_5,6.0,FR15,8,M
22068,22068,6609,6609_2_1_6,4.0,FR15,8,M
22069,22069,6609,6609_2_1_7,11.0,FR15,8,M
22070,22070,6609,6609_2_2_1,38.0,FR15,8,M
22071,22071,6609,6609_2_2_2,39.0,FR15,8,M
22072,22072,6609,6609_2_2_3,22.0,FR15,8,M
22073,22073,6609,6609_2_2_4,8.0,FR15,8,M
22074,22074,6609,6609_2_2_5,11.0,FR15,8,M
22075,22075,6609,6609_2_2_6,7.0,FR15,8,M
22076,22076,6609,6609_2_2_7,9.0,FR15,8,M
22077,22077,6609,6609_2_2_8,35.0,FR15,8,M
22078,22078,6609,6609_2_2_9,21.0,FR15,8,M
22079,22079,6609,6609_2_2_10,6.0,FR15,8,M
22080,22080,6609,6609_2_2_11,27.0,FR15,8,M
22081,22081,6609,6609_2_2_12,7.0,FR15,8,M
22082,22082,6609,6609_2_2_13,8.0,FR15,8,M
22083,22083,6609,6609_2_2_14,10.0,FR15,8,M
22084,22084,6609,6609_2_2_15,6.0,FR15,8,M
22085,22085,6609,6609_2_2_16,12.0,FR15,8,M
22086,22086,6609,6609_2_2_17,9.0,FR15,8,M
22087,22087,6609,6609_2_2_18,9.0,FR15,8,M
22088,22088,6609,6609_2_2_19,11.0,FR15,8,M
22089,22089,6609,6609_2_2_20,10.0,FR15,8,M
22090,22090,6609,6609_2_2_21,7.0,FR15,8,M
22091,22091,6609,6609_2_2_22,5.0,FR15,8,M
22092,22092,10642,10642_2_1_1,67.0,FR15,69,M
22093,22093,10642,10642_2_1_2,65.0,FR15,69,M
22094,22094,10642,10642_2_1_3,65.0,FR15,69,M
22119,22119,7590,7590_2_1_3,62.0,FR15,78,F
22120,22120,7590,7590_2_1_4,53.0,FR15,78,F
22121,22121,7590,7590_2_1_5,21.0,FR15,78,F
22122,22122,7590,7590_2_1_6,27.0,FR15,78,F
22123,22123,7590,7590_2_2_1,53.0,FR15,78,F
22124,22124,7590,7590_2_2_2,55.0,FR15,78,F
22125,22125,7590,7590_2_2_3,45.0,FR15,78,F
22127,22127,9720,9720_2_1_2,20.0,FR15,42,F
22130,22130,9720,9720_2_1_5,17.0,FR15,42,F
22131,22131,9720,9720_2_1_6,20.0,FR15,42,F
22132,22132,9720,9720_2_1_7,50.0,FR15,42,F
22133,22133,9720,9720_2_2_1,17.0,FR15,42,F
22137,22137,6659,6659_2_1_1,45.0,FR15,13,F
22138,22138,6659,6659_2_1_2,44.0,FR15,13,F
22143,22143,6659,6659_2_2_1,45.0,FR15,13,F
22144,22144,6659,6659_2_2_2,44.0,FR15,13,F
22150,22150,6659,6659_2_2_8,50.0,FR15,13,F
22152,22152,6659,6659_2_2_10,21.0,FR15,13,F
22153,22153,6659,6659_2_2_11,30.0,FR15,13,F
22154,22154,6659,6659_2_2_12,30.0,FR15,13,F
22156,22156,6659,6659_2_2_14,3.0,FR15,13,F
22157,22157,6659,6659_2_2_15,55.0,FR15,13,F
22158,22158,6659,6659_2_2_16,60.0,FR15,13,F
22160,22160,6837,6837_2_1_2,60.0,FR15,60,M
22163,22163,6837,6837_2_2_3,60.0,FR15,60,M
22164,22164,10344,10344_2_1_1,42.0,FR15,40,F
22165,22165,10344,10344_2_1_2,15.0,FR15,40,F
22166,22166,10344,10344_2_1_3,13.0,FR15,40,F
22167,22167,10344,10344_2_1_4,7.0,FR15,40,F
22168,22168,10344,10344_2_1_5,78.0,FR15,40,F
22169,22169,10344,10344_2_2_1,42.0,FR15,40,F
22170,22170,10344,10344_2_2_2,15.0,FR15,40,F
22171,22171,10344,10344_2_2_3,13.0,FR15,40,F
22172,22172,10344,10344_2_2_4,7.0,FR15,40,F
22173,22173,10344,10344_2_2_5,78.0,FR15,40,F
22174,22174,10344,10344_2_2_6,39.0,FR15,40,F
22175,22175,10344,10344_2_2_7,36.0,FR15,40,F
22176,22176,10344,10344_2_2_8,7.0,FR15,40,F
22177,22177,10344,10344_2_2_9,4.0,FR15,40,F
22178,22178,7245,7245_2_1_1,36.0,FR15,6,F
22179,22179,7245,7245_2_1_2,7.0,FR15,6,F
22180,22180,7245,7245_2_1_3,65.0,FR15,6,F
22181,22181,7245,7245_2_1_4,65.0,FR15,6,F
22183,22183,7245,7245_2_1_6,43.0,FR15,6,F
22184,22184,7245,7245_2_2_1,65.0,FR15,6,F
22185,22185,7245,7245_2_2_2,65.0,FR15,6,F
22189,22189,7245,7245_2_2_6,36.0,FR15,6,F
22190,22190,7245,7245_2_2_7,43.0,FR15,6,F
22191,22191,16115,16115_2_1_1,43.0,FR15,13,F
22192,22192,16115,16115_2_1_2,47.0,FR15,13,F
22193,22193,16115,16115_2_1_3,10.0,FR15,13,F
22194,22194,16115,16115_2_1_4,45.0,FR15,13,F
22195,22195,16115,16115_2_1_5,43.0,FR15,13,F
22197,22197,16115,16115_2_1_7,46.0,FR15,13,F
22201,22201,16115,16115_2_2_1,43.0,FR15,13,F
22202,22202,16115,16115_2_2_2,47.0,FR15,13,F
22203,22203,16115,16115_2_2_3,10.0,FR15,13,F
22204,22204,16115,16115_2_2_4,45.0,FR15,13,F
22205,22205,16115,16115_2_2_5,43.0,FR15,13,F
22209,22209,10351,10351_2_1_1,78.0,FR15,65,F
22210,22210,10351,10351_2_1_2,93.0,FR15,65,F
22214,22214,10351,10351_2_1_6,55.0,FR15,65,F
22215,22215,10351,10351_2_2_1,78.0,FR15,65,F
22218,22218,10351,10351_2_2_4,93.0,FR15,65,F
22221,22221,12713,12713_2_1_1,46.0,FR15,10,M
22222,22222,12713,12713_2_1_2,39.0,FR15,10,M
22223,22223,12713,12713_2_1_3,12.0,FR15,10,M
22224,22224,12713,12713_2_1_4,11.0,FR15,10,M
22225,22225,12713,12713_2_1_5,10.0,FR15,10,M
22226,22226,12713,12713_2_1_6,11.0,FR15,10,M
22227,22227,12713,12713_2_1_7,11.0,FR15,10,M
22228,22228,12713,12713_2_1_8,56.0,FR15,10,M
22229,22229,12713,12713_2_1_9,10.0,FR15,10,M
22230,22230,12713,12713_2_1_10,10.0,FR15,10,M
22231,22231,12713,12713_2_1_11,10.0,FR15,10,M
22232,22232,12713,12713_2_1_12,10.0,FR15,10,M
22233,22233,12713,12713_2_1_13,10.0,FR15,10,M
22234,22234,12713,12713_2_1_14,11.0,FR15,10,M
22235,22235,12713,12713_2_1_15,10.0,FR15,10,M
22236,22236,12713,12713_2_2_1,46.0,FR15,10,M
22237,22237,12713,12713_2_2_2,39.0,FR15,10,M
22238,22238,12713,12713_2_2_3,12.0,FR15,10,M
22239,22239,12713,12713_2_2_4,11.0,FR15,10,M
22240,22240,12713,12713_2_2_5,15.0,FR15,10,M
22243,22243,11208,11208_2_1_3,58.0,FR15,26,F
22244,22244,11208,11208_2_1_4,36.0,FR15,26,F
22246,22246,11208,11208_2_1_6,27.0,FR15,26,F
